,Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role,Longitude,Latitude,sal
73,e9900f75a80f93873eb0d5525a4c4eae,2019-08-06 02:11:50 +0000, Openstack Engineer / Openstack Admin with Ceph Storage, Not Disclosed by Recruiter ,6 - 11 yrs, cloud| puppet| python| git| KVM| linux| jenkins| openstack| ansible,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",System Analyst,77.590082,12.9767936,3679
74,8024a78003cf2b14d96cc3b752dc2d5c,2019-08-05 19:42:39 +0000, Sr. Software Engineer, Not Disclosed by Recruiter ,4 - 8 yrs, National| Branch| Vice President| J2Ee| Software,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","Strategy, Management Consulting Firms",Software Developer,77.3271074,28.5707841,5975
75,4c761da5e1e75e4bddf01dc1ea6694b6,2019-08-06 08:06:31 +0000, Software Engineering- Mentor, Not Disclosed by Recruiter ,1 - 5 yrs, Mentor| Android| Consulting| Usage| development| software| mobile| it| SIDE| Front end| Web technologies| Coding| web| backend| Open source| programming| Investment,Programming & Design,Bengaluru,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer,77.590082,12.9767936,3935
76,370a3d30752a0da4596208c051a15f1a,2019-08-06 01:19:18 +0000, Application Tester, Not Disclosed by Recruiter ,3 - 8 yrs, Performance Testing| Software Testing| Manual Testing| Quality Testing,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Testing Engineer,80.270186,13.0836939,5256
77,3c3f14da132ee0058c44d19c8fd944d6,2019-08-04 13:37:23 +0000, Credit Control - Manager / Asst. Manager," 2,50,000 - 6,00,000 PA. ",3 - 5 yrs, Pivot Table| Credit Analysis| Tally ERP| Accounting| VLOOKUP| Finance| Lookup| Advanced Excel| HLOOKUP| Credit Control,,Pune,Other,"Travel , Hotels , Restaurants , Airlines , Railways",Other,73.8544541,18.521428,3675
78,8eb273453f65f570f892ae74b6fb6ba6,2019-07-04 21:07:33 +0000, Night Shift - Non Voice / Web Chat - BPO," 1,75,000 - 3,00,000 PA. ",0 - 5 yrs, international bpo| bpo| kpo| web chat| non voice process| e mail| international call center| customer service representative| cse| interpersonal skills| ites| uk shift| customer service| e - commerce| customer care| customer support| bpo fresher,Voice,"Ahmedabad,Gandhinagar,Vadodara","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),72.6300562,23.0876721,1738
79,f93c7f8092cf4c01ce4cb6be04bb2f26,2019-07-04 15:21:43 +0000, Sales Executive, Not Disclosed by Recruiter ,2 - 4 yrs, Innovative| Aggressive,Front Office/Customer Care,"Bengaluru,Hyderabad (1) ,Gurgaon,...More","Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Front Office/Guest Relations Executive/Manager,,,4134
80,c91037d76da0c9c6b705cb3d18d4e4f2,2019-08-04 04:43:41 +0000, Design Engineer Mechanical, Not Disclosed by Recruiter ,7 - 12 yrs, Communication Skills| Detail Engineering| Material Handling| AutoCAD| Detailing| Design Engineering| Microstation| Bid Evaluation,Engineering Design,Kolkata,"Engineering Design , R&D","Oil and Gas, Energy, Power, Infrastructure",Design Engineer,88.35769124388872,22.5414185,6330
81,e4802fa001b2e9447a34897fb10bde9f,2019-08-06 08:19:26 +0000, Android developer, Not Disclosed by Recruiter ,1 - 3 yrs, design| android| erp| software| mvc| quality,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.590082,12.9767936,4041
82,996d640d01045b28d1020a691256d5af,2019-07-05 11:22:45 +0000, Technical Writer, Not Disclosed by Recruiter ,4 - 7 yrs, Technical Writing| Technical Documentation| Articles| Writing Skills| Product Support,QA/Testing/Documentation,Gurgaon,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",Technical Writer,77.00270014657752,28.42826235,3753
83,942457ffdd881314cfc0e4b8f8c37e54,2019-07-06 00:01:20 +0000," Pro-Engineer , Matlab ,Ansys", Not Disclosed by Recruiter ,3 - 7 yrs, Ansys| thermal| MATLAB| System design| Recruitment| MCCB| Electricals,Engineering Design,Hyderabad,"Engineering Design , R&D","Recruitment, Staffing",Design Engineer,78.4740613,17.360589,2994
84,68784180961906e64e024ac851dc2e91,2019-08-05 10:53:50 +0000, Business Development Executive - Kolkata, Not Disclosed by Recruiter ,2 - 6 yrs, Product placement| Market research| Distributor handling| Business Development Executive| Customer service| Customer Service Executive| Secondary sales| Supervision,Retail Sales,Kolkata,"Sales , Retail , Business Development","Textiles, Garments, Accessories",Sales/Business Development Manager,88.35769124388872,22.5414185,6744
85,9830b9f6a5f92381e67ff480ca1a52b8,2019-08-05 04:08:28 +0000, Accountant - UK Based Accounting, Not Disclosed by Recruiter ,1 - 6 yrs, Management accounting| Accounting| VAT| Book Keeping| SAGE| Tax returns,Accounts,Ahmedabad,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Accounts Executive/Accountant,72.5797068,23.0216238,5060
86,9d0598e7c8146a3cc08b1a194bdbd2b6,2019-08-06 00:20:50 +0000, Opportunity For Current Account RM ||bank || Delhi," 5,00,000 - 7,50,000 PA. ",2 - 7 yrs, Trade| Forex Trading| Forex| fx| Lead Generation| Accounting| Banking| Revenue Generation| Current Account,Retail Sales,Delhi NCR,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales/Business Development Manager,77.1212148,28.6882438,6436
87,4f1d4b86f7037797d5257f06e2107e9c,2019-08-05 07:06:40 +0000, PHP Developer, Not Disclosed by Recruiter ,1 - 5 yrs, XML| Javascript| PHP| development| css| technical| analytical| software| testing| HTML| tools| Joomla| coding| jQuery| web| MySQL| Wordpress| design| XHTML| debugging| Ajax,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.3271074,28.5707841,3541
88,64f232a1c1f8f339286f1ab70c604991,2019-08-06 03:48:11 +0000, Senior Engineering Maintenance Manager For Knitting and ZLD System, Not Disclosed by Recruiter ,12 - 22 yrs, zld| Engineering Management| knitting,Production/Manufacturing/Maintenance,Bengaluru,"Production , Manufacturing , Maintenance","Textiles, Garments, Accessories",Engineering Manager,77.590082,12.9767936,1802
89,f76456700c0b4a0833d9228af84eacb5,2019-08-05 15:20:44 +0000, Accounting Specialist, Not Disclosed by Recruiter ,0 - 3 yrs, Analyst| ERP| Change management| Business objects| Managed services| Business process mapping| Executive management| Data mining| oracle project accounting| Testing,Accounts,Pune,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Accounts Executive/Accountant,73.8544541,18.521428,4227
90,5a771eb5b7707226aa97483c6ccc42c1,2019-08-06 00:27:44 +0000, Manager (Service Operation), Not Disclosed by Recruiter ,8 - 12 yrs, ERP| Succession Planning| MIS| Reports| Talent Management| Human Resources| HR Policies| Recruitment| Talent Acquisition,HR/ Recruitment / IR,Chennai,"HR , Recruitment , Administration , IR","Construction, Engineering, Cement, Metals",Training Manager,80.270186,13.0836939,5688
91,b19152b9e48560280692ea1b1916abaf,2019-07-06 00:10:43 +0000, DevOps Engineer Intern, Not Disclosed by Recruiter ,0 - 1 yrs, Intern| Linux| Windows| Unix| DNS| C++| Perl| IIS| Redhat| HTTP,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,78.4740613,17.360589,5179
92,f725bad4069552f4780a50b84c29bf5e,2019-08-04 05:04:36 +0000, PHP Developer (wordpress & Woo Commerce/shopify / Magento), Not Disclosed by Recruiter ,2 - 5 yrs, C| Woocommerce| Magento| Wordpress| MySQL| PHP| Shopify| JQuery| Web Development| Ajax,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,72.5797068,23.0216238,6185
93,3db4553083a45f801f88b8b8345b75bb,2019-07-04 02:19:46 +0000, Java Developer, Not Disclosed by Recruiter ,1 - 2 yrs, CSS| Singleton| XML| Javascript| JDBC| Struts| JSON| HTML| Spring Boot| JQuery,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,72.8773928,19.0759899,4877
94,7d6e81036dfb01f0268ac2e6af46403c,2019-07-04 21:08:48 +0000, Sr. Manager- Business Development, Not Disclosed by Recruiter ,15 - 22 yrs, Business Development Management| Bd| Marketing| business development| Projects| business development manager| bdm| Tendering| Proposal,Corporate Sales,Ahmedabad,"Sales , Retail , Business Development","Construction, Engineering, Cement, Metals",Sales/Business Development Manager,72.5797068,23.0216238,6269
95,b896408b90a5fd11c3c669e4a16168a2,2019-08-04 18:24:33 +0000, Test Principal Engineer, Not Disclosed by Recruiter ,8 - 10 yrs, Ethical Hacking| Certified Ethical Hacker| Networking Protocols| Penetration Testing| Nessus| NMAP| Fortify| Vulnerability Assessment| Appscan| Qualys,Programming & Design,Bengaluru,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer,77.590082,12.9767936,1586
96,07abadd7ae6f7ea75a648bb587b20d44,2019-07-05 01:06:38 +0000, Graphic Designer, Not Disclosed by Recruiter ,2 - 7 yrs, Graphic designing| Graphics| adobe creative suite| Architecture| MS Office| Business Executive,Creative,Ahmedabad,"Design , Creative , User Experience","Architecture, Interior Design",Graphic Designer,72.5797068,23.0216238,3076
97,25b5322f62acfa05d76d2d25f6fedba2,2019-08-06 06:47:56 +0000, Business Development Executive, Not Disclosed by Recruiter ,1 - 3 yrs, Payment collection| Costing| Business Development Executive| Lead generation| Sales| Vendor| Cost,Corporate Sales,Bengaluru,"Sales , Retail , Business Development","Recruitment, Staffing",Sales Executive/Officer,77.590082,12.9767936,4264
98,e5e6e3d3e6f8563ce25ec5ac6382eac3,2019-07-07 01:47:44 +0000, Animation Resident, Not Disclosed by Recruiter ,2 - 6 yrs, Internship| Digital marketing| Social media| Relationship building| Animation| Creative| Indesign| Business Executive| Presentation skills| Senior,Advertising,Delhi,"Marketing , Advertising , MR , PR , Media Planning","Advertising, PR, MR, Event Management",Client Servicing Executive,77.2219388,28.6517178,2876
99,272e816bf7c6b48782b2746905495660,2019-08-05 00:39:10 +0000,Enterprise Business Development Representative,Openings: 1, 1 - 3 Years,market penetration|marketing|customer satisfaction|enterprise business|web technologies|business development|strategy|aws|sales,Channel Sales,Bengaluru,"Sales , Retail , Business Development",IT-Software / Software Services,Sales Executive / Officer,77.590082,12.9767936,4577
100,9a6abdfe6ecf7af246be627969dd5858,2019-08-05 03:16:33 +0000, Dot Net Developer, Not Disclosed by Recruiter ,2 - 5 yrs, jquery| git| microsoft sql server| net asp net| software| testing| ado.net| microsoft| tools| sql| unit tests| database| application| web| design| .net| object oriented programming| support| programming,Programming & Design,"Chennai,Gurgaon","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,79.8077463,11.9256207,4154
101,dbbb2cbfc404fe58e25a77b9fb5c711d,2019-07-04 02:52:37 +0000," Urgent Opening for ""US Staffing Professionals"" - Noida", No bar for right candidate ,1 - 5 yrs, technical recruitment| us staffing| us recruitment| us recruiter| us it staffing| technical recruiter| it recruiter| recruiter| w2| c2c| talent acquisition| recruitment| staffing| sourcing,HR/ Recruitment / IR,"Delhi NCR,Noida","HR , Recruitment , Administration , IR","Recruitment, Staffing",Recruitment Executive,121.0977529,14.6719732,2548
102,3fbe437d47862bd9692dbf6c86fe2acb,2019-08-05 07:06:00 +0000, Front Office Executive-Noida, Not Disclosed by Recruiter ,1 - 2 yrs, Front Office Executive,,Noida,"Executive Assistant , Front Office , Data Entry","Recruitment, Staffing",Receptionist,77.3271074,28.5707841,2882
103,089231f3f13354d6db9ea361b3771832,2019-07-06 11:11:51 +0000, Project Executive/coordinator," 3,00,000 - 5,00,000 PA. ",2 - 4 yrs, Project Administration| Coordination,Sales Support,Delhi (Bhikaji Cama) ,"Sales , Retail , Business Development","Industrial Products, Heavy Machinery",Sales Coordinator,77.1878709,28.5702618,6053
104,1dc4c4f9c76c28dace637751054267c6,2019-08-05 01:12:08 +0000, Sterling OMS Architect, Not Disclosed by Recruiter ,5 - 10 yrs, Order Management system| Sterling Commerce| Sterling| OMS| Sterling Integrator| ecommerce| E - commerce,System Design/Implementation/ERP/CRM,Chennai,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",Solution Architect / Enterprise Architect,80.270186,13.0836939,1889
105,ca7ea9c56440ae64f0b6c7e0e3001380,2019-08-05 03:19:52 +0000, Dot net Developer, Not Disclosed by Recruiter ,3 - 5 yrs, analytical| documentation| web development| algorithms| development| javascript| sql server| jquery| database| web| flex| design| mysql| net,Programming & Design,"Gurgaon,Gurgaon","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.00270014657752,28.42826235,6744
106,9e09637428526bc5f32250b69bc44bc1,2019-08-05 09:55:00 +0000, Centreless Grinding Operator , Not Disclosed by Recruiter ,4 - 8 yrs, NCTVT,Production/Manufacturing/Maintenance,Pune,"Production , Manufacturing , Maintenance","Internet, Ecommerce",Workman/Foreman/Technician,73.8544541,18.521428,1586
107,ae35e0aa0fbdcfa3c3d803aad529ee22,2019-08-05 21:00:26 +0000, PHP Developer Jobs In Gurgaon - Team Lead - PHP, Not Disclosed by Recruiter ,8 - 13 yrs, Drupal| Application programming| MySQL| Wordpress| PHP| CakePHP| Team Leader| MVC| Zend| Software services,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer,77.00270014657752,28.42826235,5161
108,c503572d7970003d058a34b1587cefcd,2019-07-06 18:35:16 +0000, Sales Lead, Not Disclosed by Recruiter ,3 - 7 yrs, Outbound| Sales| Project management| Analytical| Sales Lead| Automation tools| Sales process| marketing automation,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Internet, Ecommerce",Sales Executive/Officer,77.590082,12.9767936,5684
109,6fae92704f5136f6ed6c44593bf7aa25,2019-07-04 04:13:25 +0000, Clerk - Garh Shankar (Vacancy-1), Not Disclosed by Recruiter ,Not Mentioned,vide,,Chandigarh,"Executive Assistant , Front Office , Data Entry","Government, Defence",,76.7797143,30.7334421,4488
110,03f5587f0a1e44106cea781ea3f59688,2019-07-05 03:02:38 +0000, Senior Design Engineer - Manufacturing, Not Disclosed by Recruiter ,6 - 8 yrs, AutoCAD| 3D Modeling| FMEA| Mechanical Engineering| Mechanical Design| SolidWorks,Production/Manufacturing/Maintenance,Pune,"Production , Manufacturing , Maintenance","Industrial Products, Heavy Machinery",Design Engineer/Manager,73.8544541,18.521428,3248
111,78517acaaca71a3493c9a63a01676a09,2019-07-06 08:27:52 +0000, Software Engineer Automation - Industrial Automation Job In Bangalore, Not Disclosed by Recruiter ,3 - 5 yrs, Automation Engineer,Engineering Design,Bengaluru,"Engineering Design , R&D","Industrial Products, Heavy Machinery",Technical Lead/Project Lead,77.590082,12.9767936,2265
112,8bea7bdf50bda9a888dc02d54515dd3d,2019-08-05 02:50:19 +0000, Looking For Assistant Manager - Healthcare (US Visa is Must)," 3,75,000 - 8,75,000 PA. ",5 - 10 yrs, Revenue Cycle Management| US Healthcare| Payment Posting| Medical Billing| Medical Coding| us visa| Team Leading Skills| Healthcare| Denial Management| RCM,Back Office/Web/Transaction Processing,Chennai,"ITES , BPO , KPO , LPO , Customer Service , Operations","Medical, Healthcare, Hospitals",Team Leader -(NonTechnical),80.270186,13.0836939,1569
113,8d76e054784208efdbe4b5b0a4bf48e9,2019-08-05 06:57:37 +0000, Senior Accounts Executive, Not Disclosed by Recruiter ,4 - 8 yrs,vide,Accounts,Kolkata,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Accounts Executive/Accountant,88.35769124388872,22.5414185,3724
114,77c526ecb86a89cb3a6c801ae42f6d22,2019-07-06 15:01:52 +0000, QA for Voice Process (LE-0097-N1C), Not Disclosed by Recruiter ,2 - 6 yrs, Voice process| qaqc| Writing| Process operations| Verbal,Quality,Pune,"ITES , BPO , KPO , LPO , Customer Service , Operations","Internet, Ecommerce",Quality Assurance/Quality Control Executive,73.8544541,18.521428,3930
